restaurant_name,review_date,rating,review_text,cleaned_text,model_star,model_confidence,rating_score,model_score,final_score,final_sentiment,top_words
Burger Maker,23 June 2025,1.0,طعم بخزي ولحمه غير مستويه كبيتها بزبباباله,طعم بخزي ولحمه غير مستويه كبيتها بزبباباله,2.0,0.3417675495147705,-1.0,-0.17088377475738525,-0.41961864233016966,negative,غير ك ##ها ##ه ب
Burger Maker,23 June 2025,5.0,تأخر شوي لكن مش مشكله شكرا كثير كثير🤍🤍,تأخر شوي لكن مش مشكله شكرا كثير كثير white_heart white_heart,2.0,0.3996852934360504,1.0,-0.1998426467180252,0.16011014729738235,neutral,##خر تا لكن كثير كثير
Burger Maker,23 June 2025,3.0,البطاطا بارده جدا وغير صالحه للاستهلاك,البطاطا بارده جدا وغير صالحه للاستهلاك,2.0,0.4954812228679657,0.0,-0.24774061143398285,-0.17341842800378798,neutral,##غير جدا بار ال ##ه
Burger Maker,23 June 2025,1.0,not found meat in sandiwsh,not found meat in sandiwsh,1.0,0.4163476228713989,-1.0,-0.4163476228713989,-0.5914433360099792,negative,not in meat ##h found
Burger Maker,20 June 2025,5.0,بشهي,بشهي,5.0,0.24868972599506378,1.0,0.24868972599506378,0.47408280819654464,positive,ب ##ي ##ه ##ش
Burger Maker,18 June 2025,1.0,الطلب وصل كثير كثير كثير متأخر اشي ساعتين و طلع في وسخ بالبطاطة,الطلب وصل كثير كثير كثير متأخر اشي ساعتين و طلع في وسخ بالبطاطة,1.0,0.379077285528183,-1.0,-0.379077285528183,-0.5653540998697281,negative,كثير كثير كثير و في
Burger Maker,15 June 2025,3.0,الاكل بارد والبطاطا قديمة,الاكل بارد والبطاطا قديمة,3.0,0.31236952543258667,0.0,0.0,0.0,neutral,و بار ##د قد الا
Burger Maker,15 June 2025,1.0,very bad taste for everything except the potato,very bad taste for everything except the potato,1.0,0.7680562734603882,-1.0,-0.7680562734603882,-0.8376393914222717,negative,very bad for taste except
Burger Maker,14 June 2025,1.0,البرازيليان قطعوطة الدجاج محروقة الأطراف بطعم غير الطعم المعتاد,البرازيليان قطعوطة الدجاج محروقة الأطراف بطعم غير الطعم المعتاد,1.0,0.32140621542930603,-1.0,-0.32140621542930603,-0.5249843508005142,negative,غير ال ب ##ة م
Burger Maker,14 June 2025,5.0,ممتاز,ممتاز,5.0,0.7021059393882751,1.0,0.7021059393882751,0.7914741575717925,positive,م ##متاز
Burger Maker,14 June 2025,1.0,اكل سي جدا,اكل سي جدا,3.0,0.3377481997013092,-1.0,0.0,-0.3,negative,جدا سي ا ##كل
Burger Maker,13 June 2025,1.0,كثير سئ الطعم اليوم مش فريش,كثير سئ الطعم اليوم مش فريش,4.0,0.33074456453323364,-1.0,0.16537228226661682,-0.18423940241336823,neutral,كثير اليوم سي م ##ش
Burger Maker,13 June 2025,5.0,so good!,so good!,5.0,0.660647988319397,1.0,0.660647988319397,0.7624535918235779,positive,so good !
Burger Maker,13 June 2025,5.0,❤️❤️❤️❤️,red_heart red_heart red_heart red_heart,5.0,0.27474942803382874,1.0,0.27474942803382874,0.4923245996236801,positive,red red red red heart
Burger Maker,12 June 2025,5.0,رائع,رائع,5.0,0.5628120303153992,1.0,0.5628120303153992,0.6939684212207794,positive,را ##يع
Burger Maker,11 June 2025,5.0,he was very patient and nice and respectful,he was very patient and nice and respectful,5.0,0.6260494589805603,1.0,0.6260494589805603,0.7382346212863922,positive,he very was nice and
Burger Maker,10 June 2025,3.0,every thing is good but my burger was half burnt the edges was to hard to eat i was literally suffering from it that’s why 3 stars,every thing is good but my burger was half burnt the edges was to hard to eat i was literally suffering from it that’s why 3 stars,3.0,0.979090690612793,0.0,0.0,0.0,neutral,3 stars but was why
Burger Maker,10 June 2025,1.0,لحمة البرغر البوم سيئة جداً و مو مثل المعتاد,لحمة البرغر البوم سيئة جداً و مو مثل المعتاد,4.0,0.45459723472595215,-1.0,0.22729861736297607,-0.14089096784591676,neutral,سي جدا البوم و ##ية
Burger Maker,10 June 2025,1.0,"the cola was warm ,while I wanted it in cup with ice ... the potatoes also wasn't good the burger wasn't hot as I want ... it's the first time of burger makers doing this mistake and It's really bad","the cola was warm ,while I wanted it in cup with ice .. the potatoes also wasn't good the burger wasn't hot as I want .. it's the first time of burger makers doing this mistake and It's really bad",1.0,0.5252830982208252,-1.0,-0.5252830982208252,-0.6676981687545775,negative,bad t was wasn really
Burger Maker,09 June 2025,2.0,طلبنا وجبة لازم يكون فيها سندويشتين جاج وسندويشتين لحمة طلعو كل السندويشات لحمة,طلبنا وجبة لازم يكون فيها سندويشتين جاج وسندويشتين لحمة طلعو كل السندويشات لحمة,1.0,0.42422032356262207,-0.5,-0.42422032356262207,-0.4469542264938354,negative,طلب لازم كل يكون ط
Burger Maker,08 June 2025,1.0,بارد,بارد,3.0,0.3882717192173004,-1.0,0.0,-0.3,negative,بار ##د
Burger Maker,08 June 2025,3.0,it tastes so good mashallah but it’s kinda cold,it tastes so good mashallah but it’s kinda cold,3.0,0.5216915607452393,0.0,0.0,0.0,neutral,so kind it ##s but
Burger Maker,07 June 2025,5.0,everything perfect keep going,everything perfect keep going,5.0,0.8099574446678162,1.0,0.8099574446678162,0.8669702112674713,positive,keep perfect everything going
Burger Maker,07 June 2025,5.0,good,good,4.0,0.49696317315101624,1.0,0.24848158657550812,0.47393711060285565,positive,good
Burger Maker,07 June 2025,2.0,المره الماضيه كان ازكى بكتيييير ,المره الماضيه كان ازكى بكتيير,1.0,0.4414629340171814,-0.5,-0.4414629340171814,-0.45902405381202693,negative,كان ال ##ه ##ى ##ماضي
Burger Maker,07 June 2025,1.0,الأكل كله محروق طيب ليش يعني ؟ ادفع هيك مبلغ عشان انحرج مع ضيوفي وجايبينلي اكل محروق كل الساندويشات محروقين لحمة او دجاج . ولا ومع هيك بطاطا بايته  واكل بارد .... مخيبين جدا جدا ووعد مارح ارجع اطلب من عندكم نهائيا,الأكل كله محروق طيب ليش يعني ؟ ادفع هيك مبلغ عشان انحرج مع ضيوفي وجايبينلي اكل محروق كل الساندويشات محروقين لحمة او دجاج . ولا ومع هيك بطاطا بايته واكل بارد .. مخيبين جدا جدا ووعد مارح ارجع اطلب من عندكم نهائيا,1.0,0.5879992842674255,-1.0,-0.5879992842674255,-0.7115994989871979,negative,ولا ؟ كل ##كم جدا
Burger Maker,07 June 2025,1.0,الطلب خاطيء,الطلب خاطيء,3.0,0.3553733825683594,-1.0,0.0,-0.3,negative,خ ##ء ال ##اطي ##طلب
Burger Maker,06 June 2025,1.0,مش زاكيه,مش زاكيه,3.0,0.2768840491771698,-1.0,0.0,-0.3,negative,##يه م ز ##ش ##اك
Burger Maker,05 June 2025,5.0,"It was very tasty that it made me delightful
He was respectful and kind",It was very tasty that it made me delightful He was respectful and kind,4.0,0.4307641088962555,1.0,0.21538205444812775,0.4507674381136894,positive,very me that he ##ful
Burger Maker,04 June 2025,1.0,بعني مش فاهمه الواحد بدو ياكل زي العالم يوصل الطلب هيك؟  البطاطا محطوطه نص العلبه والبرجر صغيرخ,بعني مش فاهمه الواحد بدو ياكل زي العالم يوصل الطلب هيك؟ البطاطا محطوطه نص العلبه والبرجر صغيرخ,1.0,0.43374279141426086,-1.0,-0.43374279141426086,-0.6036199539899826,negative,ب ##خ ##عني ##ه ص
Burger Maker,03 June 2025,2.0,الاكل زاكي كتير البطاطا وصلت بارده و ناشفه للاسف ما ببتاكل,الاكل زاكي كتير البطاطا وصلت بارده و ناشفه للاسف ما ببتاكل,5.0,0.25964483618736267,-0.5,0.25964483618736267,0.031751385331153875,neutral,و وصل ما ##ل ##ت
Burger Maker,02 June 2025,5.0,"سعر مناسب وطعم ممتاز.
توصيل سريع والاكل ساخن",سعر مناسب وطعم ممتاز. توصيل سريع والاكل ساخن,5.0,0.6520280838012695,1.0,0.6520280838012695,0.7564196586608887,positive,. مناسب و والا م
Burger Maker,01 June 2025,3.0,البطاطا لم تكن سخنه وناشفه كتير ,البطاطا لم تكن سخنه وناشفه كتير,1.0,0.3765206038951874,0.0,-0.3765206038951874,-0.26356442272663116,negative,لم ال و ك ##ر
Burger Maker,28 May 2025,1.0,حجم البرغر ليس 180 صغيره جدا للأسف ,حجم البرغر ليس 180 صغيره جدا للأسف,2.0,0.4017205536365509,-1.0,-0.20086027681827545,-0.4406021937727928,negative,ليس جدا حجم ل ص
Burger Maker,28 May 2025,5.0,"great as always 
he is a good guy hard working man ",great as always he is a good guy hard working man,5.0,0.5892219543457031,1.0,0.5892219543457031,0.7124553680419922,positive,great hard good he as
Burger Maker,27 May 2025,5.0,"زكي كتير
ممتاز ",زكي كتير ممتاز,5.0,0.6654937863349915,1.0,0.6654937863349915,0.7658456504344939,positive,م ##متاز ##كي ز ##ر
Burger Maker,26 May 2025,5.0,ليس خيار موفق,ليس خيار موفق,2.0,0.40247830748558044,1.0,-0.20123915374279022,0.15913259238004684,neutral,ليس موفق خ ##يار
Burger Maker,26 May 2025,5.0,"رائع جداً البيف و التكشن برغرز 
كل الاحترام و التقدير للكابتن ابراهيم المحترم ",رائع جداً البيف و التكشن برغرز كل الاحترام و التقدير للكابتن ابراهيم المحترم,5.0,0.6737439632415771,1.0,0.6737439632415771,0.7716207742691039,positive,را جدا ##يع كل ابراهيم
Burger Maker,24 May 2025,5.0,شكرا اكثر من رائع ,شكرا اكثر من رائع,2.0,0.36757591366767883,1.0,-0.18378795683383942,0.1713484302163124,neutral,اكثر ##ا من ش ##كر
Burger Maker,23 May 2025,5.0,"رائع جداً البيف برغر 
كل الاحترام و التقدير للكابتن الزبير ",رائع جداً البيف برغر كل الاحترام و التقدير للكابتن الزبير,5.0,0.659213125705719,1.0,0.659213125705719,0.7614491879940033,positive,را جدا كل ##يع و
Burger Maker,23 May 2025,1.0,اميركن برغر عباره عن فلفل و بهارات والباقي لحمه,اميركن برغر عباره عن فلفل و بهارات والباقي لحمه,5.0,0.3423982560634613,-1.0,0.3423982560634613,-0.06032122075557708,neutral,عن امير ##ه ##كن ##ر
Burger Maker,23 May 2025,2.0,اللحم مش مستوي ,اللحم مش مستوي,3.0,0.25953957438468933,-0.5,0.0,-0.15,neutral,ال م م ##ش ##م
Burger Maker,22 May 2025,1.0,"very late preparing the order, and it arrived wet and drenched in sauce","very late preparing the order, and it arrived wet and drenched in sauce",1.0,0.40960368514060974,-1.0,-0.40960368514060974,-0.5867225795984268,negative,very arrived late preparing and
Burger Maker,21 May 2025,5.0,"very good.  tasty 
very good ",very good. tasty very good,5.0,0.5759077668190002,1.0,0.5759077668190002,0.7031354367733001,positive,very very good ##ty good
Burger Maker,20 May 2025,1.0,ليس جيد النكهه ليست  كل عاده وجودة الاكل ليست رائعه,ليس جيد النكهه ليست كل عاده وجودة الاكل ليست رائعه,2.0,0.47569239139556885,-1.0,-0.23784619569778442,-0.46649233698844905,negative,ليس ليست ليست كل ##ه
Burger Maker,19 May 2025,3.0,taskes like kofta not burger and the chilli cheese fries was horrible no minced meat ,taskes like kofta not burger and the chilli cheese fries was horrible no minced meat,1.0,0.7405776381492615,0.0,-0.7405776381492615,-0.518404346704483,negative,like not hor was ##rib
Burger Maker,16 May 2025,3.0,burger was okay but fries were stale and cold,burger was okay but fries were stale and cold,3.0,0.7128591537475586,0.0,0.0,0.0,neutral,oka were was but stale
Burger Maker,16 May 2025,2.0,Portion too small.. ,Portion too small..,2.0,0.4521520137786865,-0.5,-0.22607600688934326,-0.30825320482254026,negative,too portion small . .
Burger Maker,15 May 2025,5.0,رائع جداا,رائع جداا,5.0,0.42865923047065735,1.0,0.42865923047065735,0.6000614613294601,positive,را جدا ##ا ##يع
Burger Maker,13 May 2025,5.0,"روعه ممتاز
ممتاز روعه ",روعه ممتاز ممتاز روعه,5.0,0.7369153499603271,1.0,0.7369153499603271,0.8158407449722289,positive,م ##متاز م ##متاز ##عه
Burger Maker,12 May 2025,4.0,الطعم يحتاج تحسين,الطعم يحتاج تحسين,4.0,0.4624451994895935,0.5,0.23122259974479675,0.3118558198213577,positive,ي ##حسين ##اج ال ت
Burger Maker,11 May 2025,5.0,"ممتاز جدا 
الأخ هيثم محترم جدا ومبتسم ويتعامل بإيجابية ",ممتاز جدا الأخ هيثم محترم جدا ومبتسم ويتعامل بإيجابية,5.0,0.5736116170883179,1.0,0.5736116170883179,0.7015281319618225,positive,م جدا جدا ##م و
Burger Maker,10 May 2025,2.0,برجر الدجاج طلع نصها ني ..تدايقت بصراحة...مش عوايدكم,برجر الدجاج طلع نصها ني ..تدايقت بصراحة..مش عوايدكم,1.0,0.55348140001297,-0.5,-0.55348140001297,-0.5374369800090789,negative,ب ##كم ##ت ت ط
Burger Maker,09 May 2025,1.0,"اشي ما بتاكل استغفر الله 
اقسم بالله ما اكلت لقمه من كل شي واعطتيتها للاولاد والله كبوها بزباله ",اشي ما بتاكل استغفر الله اقسم بالله ما اكلت لقمه من كل شي واعطتيتها للاولاد والله كبوها بزباله,1.0,0.3602253794670105,-1.0,-0.3602253794670105,-0.5521577656269073,negative,اش است كل ما ما
Burger Maker,09 May 2025,1.0,الاكل حار جدا و انا ماطلبت حار ,الاكل حار جدا و انا ماطلبت حار,2.0,0.2797280251979828,-1.0,-0.1398640125989914,-0.39790480881929396,negative,جدا و ما ##طلب انا
Burger Maker,08 May 2025,1.0,"غير جيد بارد
سريع جيد",غير جيد بارد سريع جيد,3.0,0.4336993098258972,-1.0,0.0,-0.3,negative,غير ##د جي ##يع ##د
Burger Maker,08 May 2025,1.0,طلبت يتبدل السفن بشنينة او عيران باضافة الفرقية لكن وصل الطلب بمشروب غازي .,طلبت يتبدل السفن بشنينة او عيران باضافة الفرقية لكن وصل الطلب بمشروب غازي .,2.0,0.36263006925582886,-1.0,-0.18131503462791443,-0.4269205242395401,negative,لكن وصل ##ت ي طلب
Burger Maker,08 May 2025,1.0,بطاطا ناقص و كولا ناقص ,بطاطا ناقص و كولا ناقص,1.0,0.3623065948486328,-1.0,-0.3623065948486328,-0.553614616394043,negative,و ن ن ##ص ##ص
Burger Maker,07 May 2025,1.0,I orders curly fries with cheese but I got sth else!!!!,I orders curly fries with cheese but I got sth else!!,2.0,0.2836092710494995,-1.0,-0.14180463552474976,-0.3992632448673248,negative,got i else st !
Burger Maker,06 May 2025,1.0,"اللحمه محروقه
جيد",اللحمه محروقه جيد,4.0,0.41376185417175293,-1.0,0.20688092708587646,-0.15518335103988648,neutral,جي ال ##د ##ه م
Burger Maker,04 May 2025,2.0,"ممتاز
ممتاز",ممتاز ممتاز,5.0,0.7216216921806335,-0.5,0.7216216921806335,0.35513518452644344,positive,م م ##متاز ##متاز
Burger Maker,03 May 2025,1.0,بطاطه ناشفه وزيادات من البطاطه قصصات وناشفه ,بطاطه ناشفه وزيادات من البطاطه قصصات وناشفه,5.0,0.4327763020992279,-1.0,0.4327763020992279,0.0029434114694595337,neutral,و و ب ##ات ##فه
Burger Maker,03 May 2025,3.0,الطعام كان باارد ,الطعام كان باارد,2.0,0.34201282262802124,0.0,-0.17100641131401062,-0.11970448791980742,neutral,كان ال ##ارد با ##ام
Burger Maker,01 May 2025,4.0,جيد ومتعاون ,جيد ومتعاون,5.0,0.5624090433120728,0.5,0.5624090433120728,0.5436863303184509,positive,جي ##مت و ##د ##عاون
Burger Maker,30 April 2025,5.0,so good ,so good,5.0,0.6291980147361755,1.0,0.6291980147361755,0.7404386103153229,positive,so good
Burger Maker,27 April 2025,5.0,شكراً كابتن عمر ,شكراً كابتن عمر,5.0,0.4190046787261963,1.0,0.4190046787261963,0.5933032751083374,positive,##ا ك ش ##كر عمر
Burger Maker,26 April 2025,2.0,حجم الطعام قليل بالرغم من اني طلبت الحجم الكبير!,حجم الطعام قليل بالرغم من اني طلبت الحجم الكبير!,2.0,0.410291850566864,-0.5,-0.205145925283432,-0.2936021476984024,negative,##ليل ق ! حجم الكبير
Burger Maker,24 April 2025,5.0,بصراحه وصلني الاوردر بارد كثير  وما اتوقع ارجع اوصي  خترتكم من بين كل المطاعم وتجربه سيئه,بصراحه وصلني الاوردر بارد كثير وما اتوقع ارجع اوصي خترتكم من بين كل المطاعم وتجربه سيئه,1.0,0.32531672716140747,1.0,-0.32531672716140747,0.07227829098701477,neutral,وما كثير وصل ب و
Burger Maker,23 April 2025,5.0,ممتازةوبس زهقتونا بدنا عروووووض عائلات ,ممتازةوبس زهقتونا بدنا عرووض عائلات,5.0,0.7418904900550842,1.0,0.7418904900550842,0.8193233430385589,positive,م ##متاز ##ة ##ونا ##ات
Burger Maker,22 April 2025,5.0,"cool
fast and cool",cool fast and cool,5.0,0.6292336583137512,1.0,0.6292336583137512,0.7404635608196258,positive,cool fast and cool
Burger Maker,21 April 2025,5.0,رائع رائع جداً .. ابداع ,رائع رائع جداً .. ابداع,5.0,0.4619455635547638,1.0,0.4619455635547638,0.6233618944883346,positive,جدا ##يع را را .
Burger Maker,21 April 2025,1.0,"super dry meat with no taste , never again ","super dry meat with no taste , never again",1.0,0.6373302340507507,-1.0,-0.6373302340507507,-0.7461311638355255,negative,"no super with never ,"
Burger Maker,21 April 2025,1.0,الطلب في غلط انا حطيت ملاحظة اته بدون جبنة حساسية اجبان واجةني كلهم في جبنه,الطلب في غلط انا حطيت ملاحظة اته بدون جبنة حساسية اجبان واجةني كلهم في جبنه,1.0,0.4331930875778198,-1.0,-0.4331930875778198,-0.6032351613044739,negative,في ال انا كل بدون
Burger Maker,18 April 2025,1.0,الاكل بارد والطعم سيئ ,الاكل بارد والطعم سيئ,4.0,0.4087139964103699,-1.0,0.20435699820518494,-0.15695010125637054,neutral,و سي ##د بار ##ي
Burger Maker,16 April 2025,1.0," it came cold and the fries were difficult to chew, taste was horrible doesnt worth the value at all","it came cold and the fries were difficult to chew, taste was horrible doesnt worth the value at all",1.0,0.7259548902511597,-1.0,-0.7259548902511597,-0.8081684231758117,negative,doesn it all came ##t
Burger Maker,15 April 2025,5.0,einfach super ,einfach super,5.0,0.8770309686660767,1.0,0.8770309686660767,0.9139216780662536,positive,einfach super
Burger Maker,14 April 2025,1.0,ممتاز ,ممتاز,5.0,0.7021059393882751,-1.0,0.7021059393882751,0.1914741575717926,neutral,م ##متاز
Burger Maker,14 April 2025,5.0,quick ...polite....nice person  thank you,quick ..polite..nice person thank you,5.0,0.5262113213539124,1.0,0.5262113213539124,0.6683479249477386,positive,nice thank quick you ##te
Burger Maker,14 April 2025,5.0,اسلوب راقي ومميز,اسلوب راقي ومميز,5.0,0.4572128355503082,1.0,0.4572128355503082,0.6200489848852158,positive,##مم و ##لوب ##قي اس
Burger Maker,13 April 2025,5.0,so tender and the delivery wasn't late.,so tender and the delivery wasn't late.,3.0,0.393959641456604,1.0,0.0,0.3,positive,so and wasn tender t
Burger Maker,11 April 2025,4.0,كابتن محترم جدا ,كابتن محترم جدا,5.0,0.5211392045021057,0.5,0.5211392045021057,0.514797443151474,positive,جدا م ##رم ك ##حت
Burger Maker,10 April 2025,3.0,البطاطا قديمه و الزيت قديم,البطاطا قديمه و الزيت قديم,4.0,0.3039892911911011,0.0,0.15199464559555054,0.10639625191688537,neutral,و ال ##ه قد قد
Burger Maker,09 April 2025,2.0,طلبت بيف وجابلي جاج,طلبت بيف وجابلي جاج,4.0,0.2853586673736572,-0.5,0.1426793336868286,-0.05012446641921997,neutral,##ت طلب و ##ي ##ف
Burger Maker,09 April 2025,4.0,100/100,100/100,5.0,0.8839455842971802,0.5,0.8839455842971802,0.7687619090080261,positive,/ 100 100
Burger Maker,09 April 2025,5.0,رائعه جدا ,رائعه جدا,5.0,0.4950505495071411,1.0,0.4950505495071411,0.6465353846549988,positive,جدا را ##ه ##يع
Burger Maker,08 April 2025,1.0,انا زبون للمحل هاد بس المرة هاي الطعم سئ جدا واللحمة كان الها ريحة ,انا زبون للمحل هاد بس المرة هاي الطعم سئ جدا واللحمة كان الها ريحة,2.0,0.2840285301208496,-1.0,-0.1420142650604248,-0.39940998554229734,negative,جدا انا كان ها سي
Burger Maker,08 April 2025,1.0,الاكل بارد وما حاطين أيا صوص وساندوش ناشف ,الاكل بارد وما حاطين أيا صوص وساندوش ناشف,1.0,0.4571593105792999,-1.0,-0.4571593105792999,-0.6200115174055099,negative,وما ن اي ##ف بار
Burger Maker,08 April 2025,2.0,بارد كتير وصل هو والبطاطا ,بارد كتير وصل هو والبطاطا,4.0,0.2723292410373688,-0.5,0.1361646205186844,-0.05468476563692093,neutral,وصل بار ##د هو ##ر
Burger Maker,07 April 2025,1.0,الطلب بارد,الطلب بارد,3.0,0.2883851230144501,-1.0,0.0,-0.3,negative,بار ##د ال ##طلب
Burger Maker,06 April 2025,5.0,شكرا ع السرعه,شكرا ع السرعه,5.0,0.30786770582199097,1.0,0.30786770582199097,0.5155073940753936,positive,ع ش ##ا ##كر ال
Burger Maker,06 April 2025,1.0,الاكل بااارد وقديم والخبز ناشف مابصير هيك,الاكل باارد وقديم والخبز ناشف مابصير هيك,2.0,0.30910471081733704,-1.0,-0.15455235540866852,-0.4081866487860679,negative,ن و وقد ##ك هي
Burger Maker,05 April 2025,1.0,الاكل بارد طلبات وميكر من سيئ لا اسوء,الاكل بارد طلبات وميكر من سيئ لا اسوء,4.0,0.29700368642807007,-1.0,0.14850184321403503,-0.19604870975017546,neutral,##د بار و لا ##ات
Burger Maker,04 April 2025,2.0,طلبت وينجز، الاكل كان محروق ومقلي كثير زيادة، مع هيك وصل بارد ,طلبت وينجز، الاكل كان محروق ومقلي كثير زيادة، مع هيك وصل بارد,2.0,0.4221382141113281,-0.5,-0.21106910705566406,-0.29774837493896483,negative,كثير كان زيادة ##ت طلب
Burger Maker,03 April 2025,1.0,الاكل بارد واللحمه ناشفه ,الاكل بارد واللحمه ناشفه,2.0,0.34138286113739014,-1.0,-0.17069143056869507,-0.4194840013980865,negative,و ن ##د بار ##فه
Burger Maker,02 April 2025,3.0,اكل جميل لاكن عدم معرفة نوع الوجبة بسبب عدم التمييز بينهم من قبل المطعم,اكل جميل لاكن عدم معرفة نوع الوجبة بسبب عدم التمييز بينهم من قبل المطعم,3.0,0.3703113794326782,0.0,0.0,0.0,neutral,بسبب لا ج ##كن عدم
Burger Maker,01 April 2025,3.0,طلبت هلابينيو تشيز بول باعتين موزريلا رنغز,طلبت هلابينيو تشيز بول باعتين موزريلا رنغز,1.0,0.3365533947944641,0.0,-0.3365533947944641,-0.23558737635612487,negative,طلب ##ت ##ين ##لا بول
Burger Maker,01 April 2025,1.0,علبه البطاطا فيها قطع جاج !!!! البطاطا بارده ,علبه البطاطا فيها قطع جاج !! البطاطا بارده,1.0,0.3883477449417114,-1.0,-0.3883477449417114,-0.571843421459198,negative,فيها ##ه ##ده بار ع
Burger Maker,31 March 2025,1.0,the food is too cold,the food is too cold,2.0,0.46109336614608765,-1.0,-0.23054668307304382,-0.46138267815113065,negative,too the is cold food
Burger Maker,30 March 2025,2.0,كله لحمه وانا طالب وحده جاج ,كله لحمه وانا طالب وحده جاج,5.0,0.3486012816429138,-0.5,0.3486012816429138,0.09402089715003967,neutral,كل وان ##ه ##ه ##ج
Burger Maker,30 March 2025,1.0,الاكل سيء مش زي العاده واللحمه مش مدخنه ولا عليها عسل,الاكل سيء مش زي العاده واللحمه مش مدخنه ولا عليها عسل,3.0,0.3605479896068573,-1.0,0.0,-0.3,negative,سي ولا ##ء و ##ي
Burger Maker,29 March 2025,1.0,الاكل بارد وتأخير بسبب توصيل طلب اخر قبل طلبنا,الاكل بارد وتأخير بسبب توصيل طلب اخر قبل طلبنا,2.0,0.4692053496837616,-1.0,-0.2346026748418808,-0.46422187238931656,negative,بسبب و بار ##ير ##د
Burger Maker,28 March 2025,3.0,اللحمة مالحة جدا,اللحمة مالحة جدا,3.0,0.35579225420951843,0.0,0.0,0.0,neutral,جدا ما ##لحة ال ##مة
Burger Maker,26 March 2025,5.0,"اكل بارد
سائق ممتاز",اكل بارد سائق ممتاز,5.0,0.7267794013023376,1.0,0.7267794013023376,0.8087455809116364,positive,م ##متاز ##د بار ##كل
Burger Maker,26 March 2025,1.0,لا يوجد سلطة صغيره ولا قطعه حلويات ولا تمر ولا صووص مثل ما هو مكتوب في العرض,لا يوجد سلطة صغيره ولا قطعه حلويات ولا تمر ولا صووص مثل ما هو مكتوب في العرض,1.0,0.3486807346343994,-1.0,-0.3486807346343994,-0.5440765142440795,negative,لا مثل ولا ولا ولا
Burger Maker,25 March 2025,3.0,لم تكن كمية الطعام أو الوزن موضح بالقائمة وكان الساندويش  بحجم صغير جدا لم يكن مذكور بالقائمة,لم تكن كمية الطعام أو الوزن موضح بالقائمة وكان الساندويش بحجم صغير جدا لم يكن مذكور بالقائمة,2.0,0.4105987548828125,0.0,-0.20529937744140625,-0.14370956420898437,neutral,لم وكان لم جدا ##كن
Burger Maker,24 March 2025,1.0,there is no tast it’s to  bad ,there is no tast it’s to bad,1.0,0.4568866491317749,-1.0,-0.4568866491317749,-0.6198206543922424,negative,there no it is to
Burger Maker,24 March 2025,1.0,"الساندويش مخبص والخبر ممزوع 
ساعة زيادة عن وقت التوصيل و الاكل بارد و مخبص وما حدا اكلو ",الساندويش مخبص والخبر ممزوع ساعة زيادة عن وقت التوصيل و الاكل بارد و مخبص وما حدا اكلو,2.0,0.2526933252811432,-1.0,-0.1263466626405716,-0.3884426638484001,negative,زيادة عن وما م و
Burger Maker,22 March 2025,3.0,الوقت ممتاز لكن الطعام بارد,الوقت ممتاز لكن الطعام بارد,3.0,0.5153881907463074,0.0,0.0,0.0,neutral,لكن م الوقت ##متاز ##د
Burger Maker,21 March 2025,1.0,كان الاكل بارد و مش زاكي ,كان الاكل بارد و مش زاكي,2.0,0.38537976145744324,-1.0,-0.19268988072872162,-0.43488291651010513,negative,كان و ##ي بار ##د
Burger Maker,21 March 2025,1.0,وصلتني فقط خبز وصوص بدون لحم 😒😒😒😒,وصلتني فقط خبز وصوص بدون لحم unamused_face unamused_face unamused_face unamused_face,1.0,0.6522535681724548,-1.0,-0.6522535681724548,-0.7565774977207184,negative,فقط وصل بدون ##تن ##ي
Burger Maker,20 March 2025,5.0,محترمين ماشاءالله تبارك الرحمن ,محترمين ماشاءالله تبارك الرحمن,5.0,0.7942584753036499,1.0,0.7942584753036499,0.8559809327125549,positive,م ##ين الرحمن ##حت ##رم
Burger Maker,20 March 2025,1.0,الطعم اكثر من مقرف البطاطا مقلية بزيت  قديم وجبة  لازم تروح بعدها المستشفى خبايص,الطعم اكثر من مقرف البطاطا مقلية بزيت قديم وجبة لازم تروح بعدها المستشفى خبايص,2.0,0.34646114706993103,-1.0,-0.17323057353496552,-0.4212614014744758,negative,اكثر بعدها ال ب ##يص
Burger Maker,16 March 2025,5.0,100%,100%,5.0,0.9361370205879211,1.0,0.9361370205879211,0.9552959144115447,positive,100 %
Burger Maker,14 March 2025,5.0,كل الشكر و التقدير للكابتن حسني الذي تابع ملاحظات الطلب و تأكد من صحته ؛ مع التوصيل السريع جداً ,كل الشكر و التقدير للكابتن حسني الذي تابع ملاحظات الطلب و تأكد من صحته ؛ مع التوصيل السريع جداً,4.0,0.4637835919857025,1.0,0.23189179599285126,0.46232425719499587,positive,كل مع جدا ؛ و
Burger Maker,14 March 2025,1.0,طبنا بورغر لحمه دبل وصلتنا بورغر دبل طبقه لحمه وطبقه دجاج,طبنا بورغر لحمه دبل وصلتنا بورغر دبل طبقه لحمه وطبقه دجاج,3.0,0.24887849390506744,-1.0,0.0,-0.3,negative,وصل و ##تن ط طبق
Burger Maker,13 March 2025,5.0,الطلب ناقص تمر والطعام بارد,الطلب ناقص تمر والطعام بارد,3.0,0.2524705231189728,1.0,0.0,0.3,positive,و ال ن ##ص ##د
